 Net Value Growth Rate_x_ Equity to Liability, Interest-bearing debt interest rate_div_ Cash/Total Assets, Net Value Growth Rate_x_ Revenue Per Share (Yuan ¥), Net Value Growth Rate_x_ Interest-bearing debt interest rate, Net profit before tax/Paid-in capital_div_ Interest-bearing debt interest rate, Net profit before tax/Paid-in capital_div_ Cash/Total Assets, Interest-bearing debt interest rate_div_ Revenue Per Share (Yuan ¥), Revenue Per Share (Yuan ¥)_div_ Net Value Growth Rate, Interest-bearing debt interest rate_x_ Net profit before tax/Paid-in capital, Net Value Growth Rate_div_ Revenue Per Share (Yuan ¥), Net Value Growth Rate_x_ Net profit before tax/Paid-in capital, Net profit before tax/Paid-in capital_div_ Net Value Growth Rate, Net profit before tax/Paid-in capital, Cash/Total Assets, Revenue Per Share (Yuan ¥)_div_ Cash/Total Assets, Equity to Liability, Cash/Total Assets_div_ Net profit before tax/Paid-in capital,Bankrupt
2.8651251874396943e-05,0.003678348168791,2,1.228986225018233e-07,722.2077485769547,2.656639090594189,0.0124201703736715,39.97580829264257,4.4071770120974816e-05,0.0250146135989929,8.876193055586327e-05,358.5954293428194,0.178410376291381,0.06715641215875,0.2961590870886547,0.0575886598693705,0.3764153733127942,0
1.456272291475661e-05,0.0020309028171393,4,7.311826135480974e-08,1025.311230768017,2.082430668149656,0.0048167617691146,81.10900741840275,2.9291504672663297e-05,0.0123287983890975,7.49734101317106e-05,400.5952419582563,0.173305180604781,0.0832225352954798,0.4216322782207692,0.0336625387641507,0.4802079787977448,0
1.7071716841921156e-05,0.0042931913708298,0,1.805328631880265e-07,418.4873603245216,1.7966931071325218,0.2351047379862012,3.4747195956039736,6.172242290210635e-05,0.2877851229918079,7.555268863734082e-05,341.88296164091963,0.160719402759973,0.0894528866143123,0.0182606489562267,0.0363157974177623,0.5565779831955089,0
8.689004980759023e-06,13756427946.243963,8,344895.763299826,2.469409203154962e-10,3.397024977299296,7644142389.275926,236.71597367602948,154115828.3689012,0.0042243748183334,8.516887720217458e-05,446.837319425418,0.195083327049242,0.0574276887519642,1.799603659195733,0.0199025754016941,0.2943751609983408,0
3.385496192576061e-05,0.0045677879055786,3,2.870390346682868e-07,297.7432056684855,1.360050478684255,0.0222015404240342,56.50098969601128,0.0001072107814054,0.0176984284817903,8.546534659038895e-05,373.4981213146192,0.178666767212126,0.131367737015517,0.205741859722673,0.0707743763136564,0.7352667298607385,0
1.507865311685361e-05,0.0028363511889856,4,1.7783292831692868e-07,501.0732233398626,1.4212588890737103,0.0104755977017997,70.35647067845002,6.567758804383933e-05,0.0142130402961433,8.910977988971569e-05,369.3143424774972,0.181411658245984,0.127641519379786,0.2707578554485567,0.0306974550877562,0.7036014861332475,0
4.382262206872519e-05,0.0048638652926431,1,6.816162576285268e-08,544.0706134401285,2.646443674740932,0.0131464593901048,31.502544742221176,1.5359834754300977e-05,0.031742660048449,3.708694474598292e-05,225.3387588019684,0.0914184450644748,0.0345438746619035,0.3699750132402263,0.10802173097866,0.3778654390685196,0
9.141968411704371e-06,0.0014092874723,7,1.155397626343954e-07,751.2593779626483,1.0587849102542417,0.00471603734608,103.97358960484358,4.256463652548121e-05,0.0096176269864946,8.68039769146584e-05,368.390575657583,0.178825126310233,0.168896547344487,0.2988286753592189,0.0188333958195771,0.9444787842995322,0
0.0001155881499023,0.0128876406136742,1,1.083902310754418e-06,71.28930547941259,0.9187548052882794,0.2758428410953576,18.98053590221327,0.0004045727097406,0.0526843324865887,7.727096730274051e-05,373.2474911088822,0.169828821355856,0.184846719920034,0.0467208996242605,0.254043658903649,1.088429558422326,0
5.878473680700502e-05,0.0011258792064168,5,1.5977595337156916e-07,588.1578851367119,0.6622132799827427,0.0086185191364188,92.5698197512472,7.497722851237261e-05,0.0108024128790407,9.397611887804842e-05,469.2542996919052,0.209999245909057,0.317117227386918,0.1306348476830848,0.131360504645367,1.5100873858536428,0
1.0778367950013492e-05,0.0033884890476748,7,9.701422230779013e-08,681.1622578138982,2.308208229196458,0.0039674160775883,145.9586092343209,3.826947056367049e-05,0.0068510888573887,6.608521471645168e-05,394.4631486206145,0.161458411884473,0.0699496634489507,0.8540794346311803,0.0263335479710933,0.4332363876255474,0
1.434779939648362e-05,0.0100049919469733,2,3.585474526187107e-07,193.6629954640093,1.9376203081312389,0.064627908355404,29.093511907578232,0.0001305645005342,0.0343711105203492,6.943821937137127e-05,364.1401150427812,0.159015157227962,0.0820672332884057,0.1548090341553242,0.0328567984254468,0.5160968901208979,0
2.588715373674608e-05,0.0123660065212418,6,1.2227417646165178e-07,543.252494571171,6.7180892996790265,0.0055947850041277,129.8346393564387,4.825426362859421e-05,0.0077019156361804,6.642798021358255e-05,394.63023926399535,0.161910866450494,0.0241007215068333,2.210273351112037,0.0630970786403149,0.1488517759596117,0
3.199087430826875e-05,0.0029516342184045,2,1.1968647267014705e-07,611.8657314317131,1.806068554809939,0.016590356906235,39.208848677483445,4.7639474753585134e-05,0.0255038371814844,7.323467568502125e-05,398.0263022742053,0.170733730487897,0.0945333508921972,0.1779125355839413,0.0745810814498804,0.553688747297717,0
1.5638946085799497e-05,0.0034638412413367,5,1.1895086869612269e-07,828.3595972831863,2.869427704337028,0.0068085375286424,68.78293018078647,4.614749990193237e-05,0.0145381981720504,9.853826844554942e-05,387.94659309547615,0.195520699796395,0.0681392567607109,0.5087495262463994,0.0310309662531087,0.3485014801330639,0
1.4685505657542155e-05,0.0133967720940239,2,1.564818201962364e-07,503.6633531710645,6.747659282114636,0.0167500085255222,45.15595870606558,5.9615161425644056e-05,0.0221449739235998,7.881644915048914e-05,380.9634288866609,0.17328255787648,0.0256803853240175,0.7998064927025266,0.0322869402450444,0.1481994734884301,0
9.176367579552064e-05,0.0,2,0.0,16851670.3114396,0.3673406631619677,0.0,49.6239412037324,0.0,0.0201510704032621,7.026098629487758e-05,404.167371346544,0.168516703114396,0.458747741103432,0.0451023332481226,0.220089596320495,2.722268507527888,0
1.04034615398947e-05,0.0054669181704942,3,1.3305350122001126e-07,604.2504564214661,3.3035009181461588,0.0089430703550648,71.66876927501468,5.153288121209263e-05,0.0139527684947176,8.040039190912744e-05,387.3009707196233,0.176464821657492,0.0534175085749667,0.6113019666914573,0.0228337815483917,0.3027090898125638,0
2.8742081046351908e-05,0.0044666579681592,5,1.3917083128610154e-07,643.0880903783859,2.8725454344871,0.0072527097226225,98.94698140273508,6.423108188203294e-05,0.0101061906959991,8.950193609505719e-05,461.51641655615526,0.203242591056481,0.0707534717783554,0.6158604320202394,0.065268029710684,0.3481232350430954,0
9.322783723665336e-05,0.0,2,0.0,22315059.1961391,0.3168473960851575,0.0,40.660949304956894,0.0,0.0245931451802951,0.0001180317307748,421.8801583077398,0.223150591961391,0.704284117685922,0.030537856914874,0.176256392497674,3.1560932907892205,0
2.263535625210249e-05,0.0215658674497522,1,3.0775751089287804e-07,204.2512305183966,4.404914242603655,0.0709968165367491,25.270047228750624,0.0001127807600155,0.0395715485336646,6.286069624414132e-05,366.450965519401,0.151775884171631,0.0344560261025143,0.303757941506358,0.0546526114721948,0.2270190947684406,0
9.617745868989562e-06,0.0017423009344784,8,1.049211102555095e-07,948.3464498099594,1.6523843355052483,0.0018970634643938,217.4003032555704,4.103944064566919e-05,0.0045997179756567,9.95063456715214e-05,391.1379406627353,0.197285272603876,0.119394290929119,0.9184198674895256,0.0190685287736524,0.6051859994485635,0
1.0892833130333688e-05,0.0030226501226392,7,1.824246194844201e-07,397.14148904094657,1.2004485547208974,0.0055591819917479,171.49625713608367,6.907400641277931e-05,0.005830896970474,7.245012221737694e-05,378.63544701518526,0.165628534801297,0.137972195597603,0.5437220303644694,0.0249021524877355,0.8330218427211743,0
1.1223281564647227e-05,759527107.205878,7,68656.492498874,1.30102233186465e-09,0.9881617281314032,2834163541.3766384,100.72577280295954,25500037.704547137,0.0099277412203626,8.93236299685329e-05,371.40723049378977,0.182143126461051,0.184325208510011,0.2679898115823242,0.0228858096570602,1.0119799850346085,0
1.105162372360756e-05,0.0025452258187965,7,3.383556164300668e-07,321.1894037479219,0.8175121581787194,0.0095897694037924,129.83336334460418,0.0001353144438944,0.0077020316191623,0.0001086779130467,399.9101585650525,0.208475982203454,0.255012689343706,0.2654104948278866,0.0212002424975713,1.2232232913170948,0
9.683851303205055e-06,0.0334874201280395,3,1.6765274332461457e-07,474.7121343638572,15.897313127929872,0.012084656254188,67.94851408219357,6.535468417513912e-05,0.0147166947948357,7.958893659760355e-05,389.8131132713692,0.176140562551844,0.0110798851454497,2.771068412442557,0.0214316095821075,0.0629036512424672,0
4.373106701265924e-05,0.0016625763278943,3,1.2027328373856498e-07,875.1783963449813,1.4551105117173109,0.0085275664788412,58.05816036755366,5.2117179141176e-05,0.0172237521042958,0.0001052648931122,433.3142002015325,0.21357363698062,0.146774846796658,0.194964853223146,0.0887266661732856,0.6872329469092999,0
0.0002153372544509,0.0,1,0.0,17891561.7223437,7.526080028028367,0.0,20.67349848645772,0.0,0.0483699976030716,8.180722366439863e-05,391.2869374998045,0.178915617223437,0.0237727397657646,0.3976376136207761,0.47095104888714,0.1328712317347005,0
1.3039079382939263e-05,0.0125215586330561,8,9.253426308236089e-08,1210.2987189719045,15.155697253055678,0.0019843924178733,164.91000826185947,3.665243984618608e-05,0.0060637986204425,0.0001120005358684,396.0884256545812,0.210625141392052,0.0138974133831166,6.31002068562148,0.0245209357022969,0.0659817371822244,0
5.140839165478188e-05,0.018813079895202,2,1.896052872441352e-06,48.11682522225101,0.9052280516460792,0.1896637207833474,40.41559612407765,0.0006993438352959,0.0247424136196066,9.123228398002836e-05,368.8345320333944,0.183440162883644,0.202645237846743,0.0991917192075746,0.103366520351543,1.10469388826449,0
7.635450717032799e-06,0.0607946095116751,2,3.221904976086026e-07,227.6103131276344,13.83766607646172,0.0396741462624204,43.31139336002852,0.0001260173977581,0.0230880674928609,7.333486561930606e-05,391.11795191014,0.169361284970968,0.012239141026997,1.5323474560432675,0.017633491707507,0.0722664586917278,1
3.5527718046970496e-05,0.0,3,0.0,17365206.243873,3.780829093721687,0.0,69.21128015749065,0.0,0.0144481784670107,7.634982091256869e-05,394.9498844946283,0.17365206243873,0.0459296149933885,0.66255500230871,0.080805186428178,0.2644921788053749,0
2.185588412634411e-05,0.0080616045869746,7,1.4285167128338973e-07,681.0505584685392,5.490552931068498,0.0057210764239048,99.4042048812634,5.533133812587811e-05,0.0100597338726033,9.729262382086008e-05,387.326473942779,0.194125631551165,0.0353562890810448,1.4091059743878618,0.0436085197676204,0.1821309580667944,0
1.4005138728472968e-05,0.0176482440575075,1,2.805621009495837e-07,274.2159824875987,4.839508006556612,0.091029069471545,15.297747265352516,0.000107138758518,0.0653675503933995,7.693584299137416e-05,381.86330680824,0.171404871427494,0.0354178199106589,0.193874533250534,0.0312019587976344,0.2066325043703087,0
2.2281813881845537e-05,0.0011899317367268,2,9.903078795014624e-08,998.3195262472558,1.1879933151650997,0.0102296443656615,37.157870370156736,3.758220630145046e-05,0.0269116575131342,9.886946490218312e-05,379.4927899667738,0.193703340622879,0.163050857500849,0.116321845296145,0.043654143251618,0.8417554831991144,0
7.170168347525455e-06,0.0062293589723325,6,1.496419386032248e-07,366.9379572120566,2.285848402355613,0.0068261255593683,141.38891143488533,5.299783428307791e-05,0.0070725095369509,5.491075210159124e-05,354.1553180408663,0.139454038157002,0.0610075520121141,0.9125759260148628,0.0182097110685717,0.4374742276640816,1
3.5819279911533903e-05,0.0,2,0.0,18441294.0200588,0.6484847615756243,0.0,45.40307149139005,0.0,0.022024463417769,8.680124493577644e-05,391.78481871641367,0.184412940200588,0.284375122813483,0.0751514570864651,0.076099585083615,1.5420561435851714,0
2.9810549900854897e-05,0.0009600559613102,7,2.737280592660294e-07,482.81385118223005,0.4635395383542437,0.0117407756416771,53.08406625477467,8.237154308900224e-05,0.0188377548491579,0.0001321628981435,300.9201920518604,0.199426890883041,0.430226269275094,0.0817710616157777,0.0449825583862661,2.157313117588941,0
1.9522235160928884e-05,0.0068184775652938,8,1.884615634469657e-07,677.3192242140997,4.618420565286475,0.0048483103536433,128.78163513293677,7.970419242360597e-05,0.0077649399011577,0.0001276523611106,422.9124508523721,0.232350501470477,0.0503095055986654,1.4063614134093976,0.0355340166840772,0.216524187015004,0
4.4159634765705705e-05,0.0,2,0.0,16207676.6458035,0.3997913070966161,0.0,37.08518074040826,0.0,0.0269642984213806,6.900769521543206e-05,380.6569859629794,0.162076766458035,0.405403418191265,0.0389493255840679,0.103716705628981,2.501304795485196,0
9.561737967633503e-06,0.0507651635497065,1,2.670648973249188e-07,272.0088121905732,13.808797814754982,0.0528815342788357,26.43857936710076,0.000101568576283,0.037822616738639,7.264519431651513e-05,380.3055115115919,0.166216725737124,0.0120370063983079,0.959978191056322,0.021877851553562,0.0724175357248305,0
1.01278405602966e-05,0.0037275073381136,2,1.1017513200367445e-07,519.6235473128265,1.9369707562049148,0.0107924954914381,64.07498625089812,3.959219540081277e-05,0.0156063171390789,5.725166697059512e-05,359.34791074331343,0.143435638337984,0.0740515149796625,0.3453794244009837,0.0253738162156498,0.5162699498884094,0
1.1744181752294258e-05,0.0107304825161746,7,1.9199603135581694e-07,385.5664303004621,4.13740937958117,0.0071758194004953,136.10968753630988,7.230559418206573e-05,0.0073468486931465,7.402893390642277e-05,376.5909267482477,0.166970816680492,0.0403563582879731,1.4953666109992416,0.0264887729020041,0.2416970622370891,0
1.2146543960452411e-05,0.0005034559998944,4,6.145441493243685e-08,1646.8731938469668,0.829198448581893,0.0037512422011614,60.41074702355567,2.293759275633121e-05,0.0165530229078332,0.0001012162046557,373.23847792055096,0.194366940653043,0.23440339606697,0.1342104329346999,0.0233251839182291,1.205983811956769,0
9.044553888550988e-06,0.0094994899606924,7,3.554499796406372e-07,224.52405664307904,2.13289129376342,0.0142330458177864,120.89668532225222,0.0001373310696577,0.008271341876328,7.980809181134532e-05,386.3498550163293,0.175597617072619,0.0823284319539181,0.6674248332713597,0.0199002641745742,0.4688470643163697,0
1.2900686805491971e-05,0.0092042035204616,9,3.540609796481482e-07,352.1392890863814,3.24122007777142,0.0044130112966248,197.17546822515905,0.0001084913558846,0.0050715449183858,0.0001246810279064,306.41516955140304,0.195460372520926,0.0603045567467664,2.0856966298078627,0.0202241920131581,0.3085257276640712,0
1.6630536804102297e-05,0.0074481872139398,7,1.3455241130246144e-07,721.5588988660729,5.3744983728228375,0.0048574209155341,119.12117386460956,5.618011465574508e-05,0.008394637631748,9.709096922953708e-05,417.52465899076566,0.201342281879195,0.0374625154139661,1.5333622609299586,0.0344875559033479,0.1860638173148616,0
1.3880614244435234e-05,0.0025776603304433,2,1.0210008461317053e-07,781.9065405703773,2.0155748652984866,0.0176329501230189,30.942074271614093,4.355962328756152e-05,0.0323176826415531,7.983610635609305e-05,426.6266429946836,0.184556217479828,0.0915650420639416,0.1461841828355795,0.0320876578051464,0.496136290356009,0
4.190486201766025e-05,0.0032767786300985,0,2.2208501658528198e-07,223.8792178934847,0.7336142802384,0.1122851793746229,15.918904273675288,8.887684636044804e-05,0.0628164998787621,4.972100894989192e-05,400.18154457731896,0.141060251866375,0.192281214161197,0.0291825938981049,0.118885568001928,1.3631139742484182,0
1.5254554666876792e-05,0.0060496091617641,2,9.321483714080345e-08,895.2017227173865,5.415885988426218,0.0086138002723535,51.83912550755955,3.726399334752805e-05,0.0192900185212971,8.345017287647291e-05,399.7558640554188,0.182648367393108,0.0337245491549432,0.7023156349489809,0.0333878218483533,0.1846419313233699,0
1.3907309341475825e-05,0.0386839436672739,3,3.1791650749589085e-07,281.862998334694,10.903731975851722,0.0244915461223661,59.92244183756312,0.0001315142146896,0.0166878739496546,8.961021188143846e-05,413.666437459378,0.192534499660659,0.0176576598773467,1.5794809198160142,0.0298809342090362,0.0917116620208409,0
2.443301382237237e-05,0.0225232830791131,6,9.627315277750897e-08,1380.232543074174,31.0890951859719,0.0049203170615341,68.41090731277959,4.473096431125177e-05,0.0146172747539812,0.0001328867199351,464.61683892990783,0.248480506749114,0.0079925193824966,4.5776068170584745,0.0456864889054016,0.0321655777566113,0
0.0001347399930844,0.0036137135749693,0,1.5115212919446698e-07,426.2100130998053,1.540242309236584,0.0924733934501569,9.902159328022051,5.899403001154123e-05,0.1009853374923911,6.442428257986274e-05,390.2861197944283,0.158570243571375,0.102951481866218,0.0390783171019626,0.331641310801068,0.6492483902088099,0
1.938684625980024e-05,0.0052483041547911,2,1.8483275853990464e-07,464.73418826958914,2.4391284277200165,0.0171755243238719,48.66016645350614,7.179391493178236e-05,0.0205502441064037,8.590028748944242e-05,388.4180967872031,0.182663449211975,0.0748888097669527,0.3055686546946827,0.0412253359174453,0.4099824348560413,0
2.1327956661274545e-05,0.1609843162969345,2,1.192499519200427e-07,698.0850850811042,112.38513957293392,0.0110277768555293,49.84379491903599,4.5760642725902e-05,0.0200622384732981,8.324986432765227e-05,383.72896210638726,0.178734635397029,0.0015903660592924,14.598068954898189,0.0457903996409317,0.0088979171092412,0
1.2114886700775316e-05,0.0391550772878626,2,5.528800966181733e-07,145.76672806027835,5.707555140400664,0.0619843870317243,41.88683989407408,0.0002092485849142,0.0238733171359883,8.059219534362777e-05,378.46189755647225,0.174647462483976,0.0305993373891723,0.6316922519707259,0.0262535871066648,0.1752062996043633,0
1.171075406616607e-05,0.0027694052486558,2,6.475526150791352e-08,1150.024237463282,3.1850968884847712,0.007919946145812,43.296409778924776,2.5538508907062065e-05,0.0230960595150131,7.4475117732221e-05,394.3760033295257,0.171382248699193,0.0538075364262325,0.349674571741598,0.0269488042038293,0.3139621150674324,0
5.444516802192694e-05,0.0,5,0.0,16712163.4869165,1.4994658216071648,0.0,34.16047591062607,0.0,0.0292731946483789,0.000125195922563,223.08448587719505,0.167121634869165,0.11145410416583,0.2296101670916548,0.072677810141679,0.6669040641209844,0
3.603964599505991e-05,0.0,7,0.0,17520548.978206802,0.4709862442659474,0.0,31.14852965073015,0.0,0.0321039309542413,0.000185374565058,165.59269343486216,0.175205489782068,0.371997032196282,0.0885940598603447,0.0340626224863061,2.123204081258842,0
8.396587985315892e-06,0.0139961344962833,4,1.6281238182649665e-07,384.3560466210197,5.379629164153326,0.0105318337608396,99.49114136260836,6.557392787766632e-05,0.0100508885797672,6.257943847222069e-05,402.7474055038904,0.158758766307217,0.0295110885279602,1.328935800292869,0.0213014367383704,0.1858863441404509,0
1.3094358074431565e-05,0.0376902572752535,2,3.078908804479548e-07,293.9796698548489,11.08034115891675,0.031733414428432,42.58761810480756,0.0001223292527578,0.0234804997774504,9.051506255762586e-05,397.30533656656513,0.189638790438127,0.0171148773232588,1.187714571933184,0.0274340883896314,0.0902498712484886,0
1.815914525109676e-05,0.0,1,0.0,17592941.7087701,21.860296303559466,0.0,25.87381220999488,0.0,0.0386482230094679,7.897987617254793e-05,391.8779297734399,0.175929417087701,0.0080478871851381,1.4433300740874684,0.0404498967794885,0.0457449746660416,0
1.2201174961761652e-05,0.0141817604517882,3,2.8679860010722866e-07,320.6403750546077,4.547321023478036,0.0228038668482007,54.68830784573053,0.0001146871341986,0.0182850559028453,9.196074832918353e-05,399.8790183777,0.191765326898424,0.0421710454210557,0.6219013265918271,0.025443054211691,0.2199096359285893,0
1.3643071186288877e-05,0.0058080296346643,2,1.073298981898406e-07,742.2868894553831,4.311401650273913,0.0091922378296027,59.86147903036555,4.384187004779191e-05,0.0167048491907459,7.96728545284271e-05,408.4684520304103,0.180401176381872,0.0418428037796929,0.6318404229175105,0.0308916519438873,0.2319430632297524,0
8.886806827737546e-06,0.0016600158244182,9,1.6996397482350966e-07,506.030426114728,0.8400417175983935,0.0022731952679767,339.2353518545106,6.632734761296434e-05,0.002947743009206,8.600931824889764e-05,390.235253611477,0.1832063946912,0.218092009542757,0.7302565439812363,0.0189295749852988,1.1904169502717863,0
1.5027843960409676e-05,0.0040384955058492,6,1.942964814835009e-07,520.1011818676913,2.1004876953912253,0.0099141906499669,60.730813997239785,6.084706200805605e-05,0.0164658110259274,0.0001010567841471,313.1605391272487,0.177897594449891,0.0846934613496414,0.4073448330616817,0.02645460483318,0.4760798303694825,0
2.7849362600001508e-05,0.0,8,0.0,25323127.9692331,1.8332263875286108,0.0,161.3494588305272,0.0,0.0061976009904226,0.0001246910488004,514.2693027347711,0.253231279692331,0.13813420049089,0.5751657428678651,0.0565584281923867,0.5454863048666665,0
2.260150360090849e-05,0.0005835366327257,2,4.096060052206676e-08,1731.9882749651651,1.0107748513734398,0.0074335914165544,36.21504408942736,1.91008091081326e-05,0.0276121065423067,7.095003566694322e-05,466.3095557849961,0.18189427644974,0.179955275,0.0784999049512322,0.0579433696617416,0.9893398990832196,0
2.5740027813046744e-05,0.005810533786972,2,2.9062623645998945e-07,282.63930330850195,1.6423109196944004,0.0257640068685603,54.54194619246927,0.0001154324541872,0.0183341020617269,8.214368235119608e-05,397.17651572522726,0.180627403664882,0.109983673052228,0.2255290286982776,0.056600267495371,0.6088980117729011,0
1.877342580932367e-05,0.0807250327824994,1,3.091993445957077e-07,266.5197309809271,21.515134626617364,0.0663212257769504,21.95992940766297,0.0001200239019452,0.0455364537040775,8.240895415134111e-05,388.1680190309175,0.178855289947968,0.0083129888750662,1.2171812576843182,0.0407446806117319,0.0464788512137162,0
7.419636160226627e-06,0.0049361915834797,7,1.94254928281903e-07,415.53651631254417,2.051216340567201,0.0071389186597147,129.04868618958182,7.436816376004154e-05,0.0077488433518023,8.072192425859169e-05,382.8296398266463,0.175793680717895,0.0857021547308468,0.6914479609276444,0.0161582514561402,0.4875155324452307,0
2.824418592353356e-05,0.004150235720732,3,8.642092611674607e-08,932.6887242203754,3.87107654629992,0.006592075691182,66.75826443620863,3.5474401825204166e-05,0.0149790756950394,8.06079564418196e-05,410.47467220637617,0.181901817359174,0.0469899720330447,0.6295792876612986,0.0637364966947074,0.2583260031811594,0
1.451184988683507e-05,0.006367515589402,8,1.414999069526686e-07,555.0037653753153,3.534104868630489,0.0036321734525473,201.7743420152316,5.7558308428682266e-05,0.004955918177056,7.853541982755493e-05,406.7635078972072,0.178734635397029,0.0505742208281562,1.7530866723200451,0.0330267566424829,0.2829570099060205,0
2.1238510703575267e-05,0.0026293234046217,2,9.364509371458732e-08,857.3883515856293,2.254456592656636,0.0079229830945492,61.73487396066584,3.927464611327781e-05,0.0161979236638321,8.029396403793425e-05,419.3892810888418,0.183508031068547,0.0813978894611302,0.3318601592203462,0.0485396047976912,0.4435657913798181,0
2.709351674559372e-05,0.0014049599306245,3,1.450289841758848e-07,557.2754687627149,0.7829732135835706,0.0108096002794825,70.7458186951262,6.180993636652863e-05,0.0141347818312772,8.082352195800471e-05,426.18044520504367,0.185596862981676,0.237041129801223,0.1299733050508064,0.0622154490834544,1.2771827778834728,0
3.483736839679296e-05,0.0001854095754458,5,6.353821440367825e-08,1408.487820499282,0.2611641955523148,0.0036668757763093,100.49118297923413,3.298004183947905e-05,0.0099508797577414,8.949864974162044e-05,519.045867583753,0.215534273433376,0.825282617189995,0.0505633521080626,0.0838967616540678,3.829008564408264,0
0.000124610713196,0.0002491791744584,2,2.262303040789356e-07,869.1202667011175,0.2165775522206965,0.0230045168705999,7.610703403308736,3.442664604291463e-05,0.1313925919826221,0.0001966312216983,152.1738801827164,0.172980921499133,0.798701977927457,0.0108317374294931,0.109622855470923,4.617283367626334,0
6.6324441115193945e-06,0.0014022951697659,2,1.2233831563768865e-07,397.462984846227,0.5573757343789489,0.0145784283832018,74.30248337266049,5.2674236581329374e-05,0.0134580945146012,4.862628781116281e-05,430.5492433077223,0.144694970213408,0.259600401874107,0.0961896969504521,0.0197358537193967,1.794121686123645,1
8.773925748936528e-06,0.0256209968170011,3,2.166816029664021e-07,362.8069123186941,9.295670009257872,0.0163931399194224,63.79797474863914,8.22215092333323e-05,0.0156741290010766,7.861523470921917e-05,379.44939370940045,0.172716989668954,0.0185803601612621,1.5629091266291406,0.0192762388682092,0.107576904397801,0
1.1953146267156106e-05,0.0025855560577469,5,2.786535736313317e-07,309.4845234104433,0.8002047954912519,0.0144860518635008,68.55440729982823,8.564569600764816e-05,0.0145866748178942,8.624060779207181e-05,307.3496530860965,0.162808234673102,0.203458199186503,0.1784858545391493,0.0225655951687758,1.2496799507606071,0
3.4563897730690093e-05,0.0,3,0.0,18942764.4973984,2.997583367845675,0.0,43.40328334673375,0.0,0.0230392966403101,0.000102643160245,349.58170023553487,0.189427644973984,0.0631934434351661,0.3721732578747757,0.0637875697963321,0.3336019940902773,0
7.83178212282207e-06,0.0702190826368333,2,3.509417193158009e-07,204.93858310066403,14.3907730843496,0.0326283250668844,59.88352244892416,0.000140532415356,0.0166986838721075,7.192236723776362e-05,400.43429348450246,0.169708166804917,0.0117928357220606,2.152088862207739,0.0184798893296408,0.0694889070408004,1
2.1359991209201045e-05,0.0216358170460449,2,2.517062350536116e-07,280.5121532183545,6.069213184291252,0.0286600724071735,47.61025572994656,9.63476635726174e-05,0.0210033786367064,7.060786274465898e-05,382.7693036672365,0.164399366563608,0.0270874165858905,0.7549110887817604,0.0497333992008208,0.1647659325241423,0
2.857251508443024e-05,0.0011833758047663,2,1.488604139740258e-07,740.7394705578644,0.8766075390743895,0.0174911925181118,24.97818303588883,4.8178107909566535e-05,0.0400342243129915,0.0001102711079893,323.6406594419027,0.188914863132494,0.215506764367888,0.0676554781447995,0.0489500185039216,1.1407612370294633,0
4.825228620462044e-05,0.0043837437778467,2,8.060934276097903e-08,1572.8894931734285,6.895525438056342,0.0112168382578645,36.23916259786312,5.154258733313896e-05,0.0275938198612169,0.0001267965925294,639.3977191993007,0.284737199306236,0.041293028777694,0.3908178900924963,0.108356388448142,0.1450215406630722,0
4.03870210315659e-05,0.1103185447883001,0,1.98058181764964e-07,275.3090063393822,30.37225552579775,0.1495449677256295,9.701499948403814,7.911247349755166e-05,0.1030737670386933,5.452821841589735e-05,399.4297616737374,0.147583138526506,0.0048591331874775,0.7376927402247905,0.109309335473113,0.0329247155653736,0
1.2159803893381726e-05,0.003213573163041,7,1.6912976622519465e-07,727.5148875070935,2.337991073750488,0.0045473351934174,150.33458088865564,8.412001746135478e-05,0.0066516948784925,0.0001230480414411,497.35967917867055,0.247387074881231,0.1058118032523,0.706693612104073,0.024447185677084,0.4277175718493938,0
1.097210774835456e-05,0.0102194230765576,7,1.6334870513103185e-07,530.4361277365864,5.420903031017419,0.0067120060208076,116.26411440023412,6.76189706294251e-05,0.0086009166317231,8.664848143813746e-05,413.9456914658314,0.189389940426815,0.0349369625566313,1.5225584011249669,0.0239820340567775,0.1844710475814386,0
8.867952604622512e-06,0.0108401762601263,2,1.775827605735629e-07,450.8013091974876,4.886890299919271,0.026208734799969,33.02191537622005,6.928755615926442e-05,0.0302822305781959,8.005658296092283e-05,390.1618960528081,0.176736294397104,0.0361653801664262,0.4136090160761441,0.0195772667813608,0.2046290392333156,0
1.2907411606758268e-05,0.0046376630855497,2,9.310575062779449e-08,726.61056223475,3.3699288376632737,0.0096540431494304,53.367756228635045,3.485753145105327e-05,0.0187374569675916,6.765471061718985e-05,374.3776431314466,0.159150893597768,0.0472267717109527,0.4803853649271358,0.0303633859713508,0.2967420896981639,0
2.3564018181089623e-05,0.0027738191583955,2,1.950889122683092e-07,443.7535942566174,1.230923301384466,0.0168608753040169,47.68211711132035,6.96033406975249e-05,0.0209717884774701,8.657359194667806e-05,356.7702896931314,0.175748435261293,0.14277772039443,0.1645120984209497,0.0478360575167757,0.8123981989266309,0
2.7477188039757635e-05,0.0,6,0.0,23327049.2421386,3.9733222650471296,0.0,98.38214786726984,0.0,0.010164224252531,0.0001081564283708,503.10415997092514,0.233270492421386,0.0587091700917938,0.7769841907623521,0.0592624708576052,0.251678499777653,0
